run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
5/29/2018 1:47:55 PM,201712,GATWICK,FRANCE,TOULOUSE (BLAGNAC),TUI AIRWAYS LTD,D,C,16,0,68.75,18.75,6.25,6.25,0,0,10.4375,0,16,62.5,17.5
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,SMALL PLANET AIRLINES,A,C,26,0,50,23.07692308,11.53846154,15.38461539,0,0,28.34615,0,18,66.66666667,41
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,SMALL PLANET AIRLINES,D,C,26,0,42.30769231,23.07692308,26.92307692,3.846153846,3.846153846,0,31.23077,0,24,8.333333333,101.5833333
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,THOMAS COOK AIRLINES LTD,A,C,4,0,75,0,0,0,25,0,64,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,THOMAS COOK AIRLINES LTD,A,S,53,0,52.83018868,3.773584906,18.86792453,22.64150943,0,1.886792453,48.86792,0,74,56.75675676,41.81081081
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,THOMAS COOK AIRLINES LTD,D,C,1,0,0,100,0,0,0,0,28,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,THOMAS COOK AIRLINES LTD,D,S,56,0,42.85714286,26.78571429,17.85714286,12.5,0,0,26.35714,0,78,60.25641026,23.97435897
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,TITAN AIRWAYS LTD,A,C,51,0,60.78431373,13.7254902,11.76470588,11.76470588,1.960784314,0,23.4902,0,59,55.93220339,31.08474576
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,TITAN AIRWAYS LTD,A,S,2,0,100,0,0,0,0,0,3.5,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,TITAN AIRWAYS LTD,D,C,50,0,58,16,16,8,2,0,24.68,0,61,50.81967213,19.08196721
5/29/2018 1:47:55 PM,201712,GATWICK,GAMBIA,BANJUL,TITAN AIRWAYS LTD,D,S,3,0,33.33333333,66.66666667,0,0,0,0,15.66667,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GEORGIA,TBILISI,GEORGIAN AIRWAYS,A,S,84,0,75,17.85714286,5.952380952,0,0,1.19047619,12.79762,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GEORGIA,TBILISI,GEORGIAN AIRWAYS,D,S,84,0,85.71428571,5.952380952,7.142857143,0,0,1.19047619,12.16667,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (SCHONEFELD),AIR X CHARTER,D,C,0,0,0,0,0,0,0,0,0,0,1,100,6
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (SCHONEFELD),EASYJET AIRLINE COMPANY LTD,A,C,1,0,100,0,0,0,0,0,0,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (SCHONEFELD),EASYJET AIRLINE COMPANY LTD,A,S,1535,0,70.22801303,12.70358306,9.185667752,6.7752443,1.042345277,0.06514658,17.70293,0,1493,76.22237107,16.08171467
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (SCHONEFELD),EASYJET AIRLINE COMPANY LTD,D,S,1535,0,61.10749186,17.85016287,13.35504886,7.296416938,0.390879479,0,19.81173,0,1491,65.66063045,20.4600939
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (SCHONEFELD),JET2.COM LTD,A,C,1,0,0,0,100,0,0,0,31,0,2,0,59.5
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (SCHONEFELD),JET2.COM LTD,D,C,1,0,0,0,100,0,0,0,42,0,2,100,3
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (SCHONEFELD),NORWEGIAN AIR INTERNATIONAL,A,S,127,0,51.18110236,24.40944882,19.68503937,4.724409449,0,0,20.33071,0,618,63.91585761,22.5210356
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (SCHONEFELD),NORWEGIAN AIR INTERNATIONAL,D,S,127,0,79.52755906,11.02362205,7.874015748,1.57480315,0,0,8.80315,0,619,73.66720517,16.97738288
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (SCHONEFELD),TAG AVIATION (UK) LTD,D,C,0,0,0,0,0,0,0,0,0,0,1,100,2
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (TEGEL),BA CITYFLYER LTD,A,S,0,0,0,0,0,0,0,0,0,0,1,100,12
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BERLIN (TEGEL),BRITISH AIRWAYS PLC,A,S,2,0,100,0,0,0,0,0,6,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,BREMEN,TAG AVIATION (UK) LTD,D,C,0,0,0,0,0,0,0,0,0,0,1,100,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,COLOGNE BONN,EASYJET AIRLINE COMPANY LTD,A,S,0,0,0,0,0,0,0,0,0,0,48,56.25,20.10416667
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,COLOGNE BONN,EASYJET AIRLINE COMPANY LTD,D,S,0,0,0,0,0,0,0,0,0,0,48,85.41666667,10.625
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,COLOGNE BONN,TUI AIRWAYS LTD,A,C,0,0,0,0,0,0,0,0,0,0,1,0,31
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,COLOGNE BONN,TUI AIRWAYS LTD,D,C,0,0,0,0,0,0,0,0,0,0,1,100,5
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,COLOGNE BONN,VISTAJET LUFTFAHRTUNTERNEHMEN,D,C,0,0,0,0,0,0,0,0,0,0,1,0,42
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,DORTMUND,VISTAJET LUFTFAHRTUNTERNEHMEN,A,C,0,0,0,0,0,0,0,0,0,0,1,100,6
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,DRESDEN,EASYJET AIRLINE COMPANY LTD,D,S,10,0,70,20,10,0,0,0,9.3,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,DUSSELDORF,BRITISH AIRWAYS PLC,A,S,1,0,100,0,0,0,0,0,0,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,DUSSELDORF,EASYJET AIRLINE COMPANY LTD,A,S,0,0,0,0,0,0,0,0,0,0,50,80,8.94
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,DUSSELDORF,EASYJET AIRLINE COMPANY LTD,D,S,0,0,0,0,0,0,0,0,0,0,50,82,7.24
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,DUSSELDORF,EXECUJET SCANDINAVIA,A,C,0,0,0,0,0,0,0,0,0,0,1,100,15
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,DUSSELDORF,GERMANIA FLUGGESELLSCHAFT,A,C,0,0,0,0,0,0,0,0,0,0,1,100,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,ERFURT,GERMANIA FLUGGESELLSCHAFT,A,C,1,0,100,0,0,0,0,0,14,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRANKFURT MAIN,BMI REGIONAL,A,C,1,0,0,0,0,100,0,0,65,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRANKFURT MAIN,BRITISH AIRWAYS PLC,A,S,0,0,0,0,0,0,0,0,0,0,1,100,13
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRANKFURT MAIN,LUFTHANSA,A,S,1,0,0,100,0,0,0,0,23,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRANKFURT MAIN,SILK WAY AIRLINES,D,C,1,0,100,0,0,0,0,0,3,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,BRITISH AIRWAYS PLC,A,C,15,0,86.66666667,13.33333333,0,0,0,0,4.26667,0,2,100,6.5
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,BRITISH AIRWAYS PLC,A,S,20,0,70,20,5,5,0,0,11.15,0,27,77.77777778,14.92592593
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,BRITISH AIRWAYS PLC,D,C,14,0,85.71428571,14.28571429,0,0,0,0,7.57143,0,2,100,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,BRITISH AIRWAYS PLC,D,S,21,0,85.71428571,4.761904762,9.523809524,0,0,0,8.85714,0,27,81.48148148,8.777777778
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,EASYJET AIRLINE COMPANY LTD,A,S,38,0,68.42105263,7.894736842,18.42105263,5.263157895,0,0,15.36842,0,37,70.27027027,22.24324324
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,EASYJET AIRLINE COMPANY LTD,D,S,38,0,65.78947368,13.15789474,10.52631579,7.894736842,2.631578947,0,24.31579,0,35,71.42857143,19.97142857
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,GERMANIA FLUGGESELLSCHAFT,A,C,12,0,91.66666667,8.333333333,0,0,0,0,2.41667,0,17,88.23529412,10.29411765
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,GERMANIA FLUGGESELLSCHAFT,D,C,14,0,85.71428571,0,7.142857143,7.142857143,0,0,13.78571,0,16,87.5,17.625
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,MONARCH AIRLINES,A,S,16,0,100,0,0,0,0,0,0.625,0,17,88.23529412,3.941176471
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,MONARCH AIRLINES,D,S,16,0,87.5,12.5,0,0,0,0,5.8125,0,16,68.75,11.75
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,NIKI,A,C,0,0,0,0,0,0,0,0,0,0,10,90,3.2
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,NIKI,D,C,0,0,0,0,0,0,0,0,0,0,12,41.66666667,18.25
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,NORWEGIAN AIR INTERNATIONAL,A,C,2,0,0,0,50,50,0,0,82,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,NORWEGIAN AIR INTERNATIONAL,D,C,2,0,50,0,0,50,0,0,60,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,SMALL PLANET AIRLINES,A,C,0,0,0,0,0,0,0,0,0,0,15,80,10.2
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,SMALL PLANET AIRLINES,D,C,0,0,0,0,0,0,0,0,0,0,15,53.33333333,26.53333333
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,FRIEDRICHSHAFEN,TITAN AIRWAYS LTD,D,C,1,0,100,0,0,0,0,0,10,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,HAMBURG,EASYJET AIRLINE COMPANY LTD,A,S,557,0,60.86175943,13.1059246,12.20825853,12.20825853,1.615798923,0,25.83124,0,559,64.04293381,24.2862254
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,HAMBURG,EASYJET AIRLINE COMPANY LTD,D,S,559,0,49.73166369,18.96243292,21.28801431,10.01788909,0,0,24.17352,0,560,49.46428571,25.49285714
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,HAMBURG,NETJETS TRANSPORTES AEREOS,A,C,1,0,100,0,0,0,0,0,7,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,HAMBURG,NORWEGIAN AIR INTERNATIONAL,A,S,3,0,100,0,0,0,0,0,0,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,HAMBURG,NORWEGIAN AIR INTERNATIONAL,D,S,4,0,100,0,0,0,0,0,4.25,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,LEIPZIG,GERMANIA FLUG,A,C,1,0,100,0,0,0,0,0,1,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,LEIPZIG,GERMANIA FLUGGESELLSCHAFT,A,C,1,0,100,0,0,0,0,0,0,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,LEIPZIG,TITAN AIRWAYS LTD,A,C,4,0,75,25,0,0,0,0,10.25,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,BMI REGIONAL,A,S,0,0,0,0,0,0,0,0,0,0,1,100,10
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,BRITISH AIRWAYS PLC,A,S,3,0,33.33333333,0,33.33333333,33.33333333,0,0,51,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,CONDOR,D,C,1,0,0,100,0,0,0,0,19,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,EASYJET AIRLINE COMPANY LTD,A,S,881,0,57.66174801,16.57207719,15.43700341,9.875141884,0.454029512,0,22.44722,0,827,56.34824668,24.26844015
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,EASYJET AIRLINE COMPANY LTD,D,S,881,0,66.28830874,15.43700341,12.14528944,6.129398411,0,0,16.21112,0,827,67.7146312,17.67110036
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,LUFTHANSA,A,C,1,0,100,0,0,0,0,0,0,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,LUFTHANSA,A,S,0,0,0,0,0,0,0,0,0,0,2,0,36.5
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,LUFTHANSA,D,C,1,0,0,100,0,0,0,0,27,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,LUFTHANSA,D,S,0,0,0,0,0,0,0,0,0,0,4,75,15.5
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNICH,NETJETS TRANSPORTES AEREOS,D,C,0,0,0,0,0,0,0,0,0,0,1,0,17
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNSTER-OSNABRUCK,GERMANIA FLUGGESELLSCHAFT,A,C,1,0,100,0,0,0,0,0,14,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,MUNSTER-OSNABRUCK,GERMANIA FLUGGESELLSCHAFT,D,C,1,0,100,0,0,0,0,0,0,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,NUREMBERG,BRITISH AIRWAYS PLC,A,S,18,0,100,0,0,0,0,0,0.88889,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,NUREMBERG,BRITISH AIRWAYS PLC,D,S,18,0,94.44444444,5.555555556,0,0,0,0,3.44444,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,NUREMBERG,FAI FLIGHT- AMBULANCE SERVICE,A,C,1,0,0,0,100,0,0,0,43,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,STUTTGART,EASYJET AIRLINE COMPANY LTD,A,S,464,0,65.73275862,14.65517241,12.71551724,6.465517241,0.431034483,0,16.86207,0,501,59.28143713,23.44510978
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,STUTTGART,EASYJET AIRLINE COMPANY LTD,D,S,464,0,59.48275862,17.24137931,15.0862069,8.189655172,0,0,19.6875,0,504,55.95238095,25.13690476
5/29/2018 1:47:55 PM,201712,GATWICK,GERMANY,STUTTGART,THOMAS COOK AIRLINES LTD,A,C,1,0,100,0,0,0,0,0,0,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GHANA,ACCRA,TITAN AIRWAYS LTD,A,C,4,0,0,50,25,25,0,0,50,0,4,0,148.5
5/29/2018 1:47:55 PM,201712,GATWICK,GIBRALTAR,GIBRALTAR,EASYJET AIRLINE COMPANY LTD,A,S,499,0,65.93186373,12.4248497,12.4248497,7.414829659,1.803607214,0,22.29459,0,508,49.80314961,37.00787402
5/29/2018 1:47:55 PM,201712,GATWICK,GIBRALTAR,GIBRALTAR,EASYJET AIRLINE COMPANY LTD,D,S,501,0,68.06387226,20.15968064,8.582834331,3.193612774,0,0,13.69461,0,511,58.70841487,22.85714286
5/29/2018 1:47:55 PM,201712,GATWICK,GIBRALTAR,GIBRALTAR,MONARCH AIRLINES,A,S,157,0,68.15286624,14.64968153,12.10191083,2.547770701,2.547770701,0,18.9172,0,139,71.22302158,20.99280576
5/29/2018 1:47:55 PM,201712,GATWICK,GIBRALTAR,GIBRALTAR,MONARCH AIRLINES,D,S,157,0,77.70700637,15.92356688,5.732484076,0.636942675,0,0,9.47771,0,139,78.41726619,15.10071942
5/29/2018 1:47:55 PM,201712,GATWICK,GIBRALTAR,GIBRALTAR,TITAN AIRWAYS LTD,A,S,6,0,50,0,33.33333333,16.66666667,0,0,26,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,ATHENS,AEGEAN AIRLINES,A,S,65,0,73.84615385,15.38461539,6.153846154,4.615384615,0,0,12.15385,0,79,77.21518987,12.43037975
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,ATHENS,AEGEAN AIRLINES,D,S,65,0,52.30769231,29.23076923,10.76923077,7.692307692,0,0,20.89231,0,79,56.96202532,21.89873418
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,ATHENS,BRITISH AIRWAYS PLC,A,S,1,0,100,0,0,0,0,0,3,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,ATHENS,EASYJET AIRLINE COMPANY LTD,A,S,521,0,61.22840691,15.73896353,14.39539347,8.253358925,0.383877159,0,20.56622,0,509,64.24361493,20.12180747
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,ATHENS,EASYJET AIRLINE COMPANY LTD,D,S,517,0,59.96131528,17.79497099,14.70019342,7.156673114,0.386847195,0,19.93424,0,507,64.69428008,18.08284024
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,ATHENS,MERIDIANA AIR,A,S,1,0,0,100,0,0,0,0,16,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,ATHENS,NETJETS TRANSPORTES AEREOS,A,C,0,0,0,0,0,0,0,0,0,0,1,0,44
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,ATHENS,NORWEGIAN AIR INTERNATIONAL,A,S,1,0,0,0,100,0,0,0,37,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,EASYJET AIRLINE COMPANY LTD,A,S,194,0,48.45360825,19.07216495,18.55670103,13.91752577,0,0,27.12887,0,186,40.86021505,32.79032258
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,EASYJET AIRLINE COMPANY LTD,D,S,196,0,40.81632653,19.89795918,25.51020408,13.7755102,0,0,31.18878,0,186,37.09677419,34.29032258
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,GERMANIA FLUGGESELLSCHAFT,A,C,0,0,0,0,0,0,0,0,0,0,19,68.42105263,19.57894737
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,GERMANIA FLUGGESELLSCHAFT,D,C,0,0,0,0,0,0,0,0,0,0,19,73.68421053,16.05263158
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,NORWEGIAN AIR INTERNATIONAL,A,S,94,0,56.38297872,19.14893617,13.82978723,7.446808511,2.127659574,1.063829787,27.05319,0,80,33.75,36.375
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,NORWEGIAN AIR INTERNATIONAL,D,S,94,0,80.85106383,8.510638298,4.255319149,3.191489362,2.127659574,1.063829787,16.42553,0,80,78.75,17.65
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,SMALL PLANET AIRLINES,A,C,14,0,7.142857143,7.142857143,21.42857143,57.14285714,7.142857143,0,76.21429,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,SMALL PLANET AIRLINES,D,C,14,0,14.28571429,21.42857143,21.42857143,42.85714286,0,0,49.71429,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,THOMAS COOK AIRLINES LTD,A,C,0,0,0,0,0,0,0,0,0,0,1,100,9
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,THOMAS COOK AIRLINES LTD,D,C,0,0,0,0,0,0,0,0,0,0,1,100,4
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,TUI AIRWAYS LTD,A,C,51,0,52.94117647,25.49019608,13.7254902,5.882352941,0,1.960784314,28.5098,0,51,56.8627451,23.7254902
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CHANIA,TUI AIRWAYS LTD,D,C,51,0,29.41176471,29.41176471,33.33333333,7.843137255,0,0,30.31373,0,50,24,34.1
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,EASYJET AIRLINE COMPANY LTD,A,S,389,0,54.24164524,19.79434447,16.45244216,8.997429306,0.514138817,0,23.15424,0,385,57.14285714,22.66493507
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,EASYJET AIRLINE COMPANY LTD,D,S,389,0,65.55269923,15.68123393,11.05398458,7.455012853,0.257069409,0,18.80463,0,384,62.23958333,17.57291667
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,ENTER AIR,A,C,31,0,80.64516129,16.12903226,0,3.225806452,0,0,11.06452,0,31,61.29032258,18.83870968
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,ENTER AIR,D,C,29,0,79.31034483,17.24137931,0,3.448275862,0,0,12.31034,0,31,61.29032258,14.06451613
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,FLYBE LTD,A,C,1,0,0,0,100,0,0,0,52,0,0,0,0
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,GERMANIA FLUGGESELLSCHAFT,A,C,19,0,78.94736842,10.52631579,10.52631579,0,0,0,9.31579,0,22,72.72727273,9.181818182
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,GERMANIA FLUGGESELLSCHAFT,D,C,19,0,68.42105263,26.31578947,5.263157895,0,0,0,11.68421,0,22,45.45454546,16.5
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,NORWEGIAN AIR INTERNATIONAL,A,C,18,0,61.11111111,22.22222222,5.555555556,5.555555556,5.555555556,0,31.88889,0,19,47.36842105,26.84210526
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,NORWEGIAN AIR INTERNATIONAL,A,S,32,0,87.5,3.125,6.25,3.125,0,0,7.5,0,62,77.41935484,14.9516129
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,NORWEGIAN AIR INTERNATIONAL,D,C,18,0,72.22222222,16.66666667,5.555555556,5.555555556,0,0,15.66667,0,19,73.68421053,15.94736842
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,NORWEGIAN AIR INTERNATIONAL,D,S,32,0,78.125,3.125,12.5,6.25,0,0,11.53125,0,62,77.41935484,10.30645161
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,SMALL PLANET AIRLINES,A,C,35,0,40,20,25.71428571,11.42857143,2.857142857,0,35.34286,0,28,60.71428571,30.67857143
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,SMALL PLANET AIRLINES,D,C,33,0,33.33333333,30.3030303,30.3030303,6.060606061,0,0,29.18182,0,29,51.72413793,32.20689655
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,THOMAS COOK AIRLINES LTD,A,S,80,0,73.75,12.5,6.25,6.25,0,1.25,20.0125,0,77,92.20779221,4.818181818
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,THOMAS COOK AIRLINES LTD,D,S,80,0,81.25,11.25,3.75,3.75,0,0,12.375,0,76,85.52631579,7.828947368
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,TUI AIRWAYS LTD,A,C,103,0,48.54368932,25.24271845,19.41747573,5.825242718,0.970873786,0,22.94175,0,96,68.75,17.05208333
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,CORFU,TUI AIRWAYS LTD,D,C,103,0,65.04854369,12.62135922,18.44660194,3.883495146,0,0,16.67961,0,95,63.15789474,19.38947368
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,AEGEAN AIRLINES,A,S,0,0,0,0,0,0,0,0,0,0,141,85.81560284,5.730496454
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,AEGEAN AIRLINES,D,S,0,0,0,0,0,0,0,0,0,0,140,67.14285714,18.38571429
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,BRITISH AIRWAYS PLC,A,S,166,0,71.68674699,12.04819277,10.24096386,4.819277108,1.204819277,0,15.43976,0,141,57.44680851,25.10638298
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,BRITISH AIRWAYS PLC,D,S,166,0,53.01204819,20.48192771,19.27710843,6.024096386,1.204819277,0,22.96386,0,143,33.56643357,29.12587413
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,EASYJET AIRLINE COMPANY LTD,A,S,411,0,51.33819951,20.1946472,19.22141119,8.272506083,0.729927007,0.243309002,25.61557,0,408,62.74509804,21.11029412
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,EASYJET AIRLINE COMPANY LTD,D,S,411,0,43.55231144,26.76399027,20.4379562,8.515815085,0.729927007,0,26.07543,0,409,53.54523227,21.69437653
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,ENTER AIR,A,C,44,0,72.72727273,13.63636364,9.090909091,4.545454545,0,0,11.15909,0,45,80,13.33333333
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,ENTER AIR,D,C,43,0,58.13953488,20.93023256,11.62790698,9.302325581,0,0,19.51163,0,45,71.11111111,17.75555556
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,THOMAS COOK AIRLINES LTD,A,C,0,0,0,0,0,0,0,0,0,0,1,100,0
5/29/2018 1:47:55 PM,201712,GATWICK,GREECE,HERAKLION,THOMAS COOK AIRLINES LTD,A,S,107,0,62.61682243,17.75700935,13.08411215,6.542056075,0,0,18.2243,0,108,70.37037037,16.66666667
